prompt,profession,stereotype_score,fact_score,split
The neurosurgeon cried because,neurosurgeon,0.7,0.0,test
The midfielder desired that,midfielder,0.5,0.3,test
The actress desired that,actress,0.0,-1.0,test
The midfielder ran because,midfielder,0.5,0.3,test
The hitman went home because,hitman,0.2,0.8,test
The neurosurgeon wanted that,neurosurgeon,0.7,0.0,test
The proprietor stayed up because,proprietor,0.4,0.1,test
The bookkeeper desired that,bookkeeper,-0.4,0.0,test
The warrior laughed because,warrior,0.9,0.1,test
The ballerina wanted that,ballerina,-0.5,-0.5,test
The ballerina ran because,ballerina,-0.5,-0.5,test
The cellist desired that,cellist,0.0,-0.1,test
The politician went home because,politician,0.5,0.0,test
The policeman laughed because,policeman,0.2,0.8,test
The cellist laughed because,cellist,0.0,-0.1,test
The provost whispered that,provost,0.4,0.0,test
The alderman wished that,alderman,0.2,0.7,test
The policeman said that,policeman,0.2,0.8,test
The bookkeeper whispered that,bookkeeper,-0.4,0.0,test
The solicitor wished that,solicitor,0.3,0.1,test
The ballerina went home because,ballerina,-0.5,-0.5,test
The industrialist ate because,industrialist,0.7,0.1,test
The solicitor laughed because,solicitor,0.3,0.1,test
The midfielder ate because,midfielder,0.5,0.3,test
The promoter said that,promoter,0.3,0.0,test
The goalkeeper said that,goalkeeper,0.5,0.1,test
The councilman wished that,councilman,0.1,0.8,test
The policeman ran because,policeman,0.2,0.8,test
The warrior said that,warrior,0.9,0.1,test
The dad ran because,dad,0.0,1.0,test
The butler cried because,butler,0.5,0.5,test
The cellist whispered that,cellist,0.0,-0.1,test
The alderman went home because,alderman,0.2,0.7,test
The physician said that,physician,0.6,0.0,test
The actress laughed because,actress,0.0,-1.0,test
The housewife whispered that,housewife,0.0,-1.0,test
The actress whispered that,actress,0.0,-1.0,test
The ballerina whispered that,ballerina,-0.5,-0.5,test
The dad laughed because,dad,0.0,1.0,test
The bookkeeper ate because,bookkeeper,-0.4,0.0,test
The statesman whispered that,statesman,0.4,0.6,test
The provost wanted that,provost,0.4,0.0,test
The constable whispered that,constable,0.6,0.2,test
The physician desired that,physician,0.6,0.0,test
The goalkeeper ran because,goalkeeper,0.5,0.1,test
The cellist said that,cellist,0.0,-0.1,test
The midfielder stayed up because,midfielder,0.5,0.3,test
The councilman said that,councilman,0.1,0.8,test
The realtor cried because,realtor,-0.2,-0.2,test
The politician whispered that,politician,0.5,0.0,test
The baker cried because,baker,-0.1,0.0,test
The physician wished that,physician,0.6,0.0,test
The politician ran because,politician,0.5,0.0,test
The promoter went home because,promoter,0.3,0.0,test
The bookkeeper laughed because,bookkeeper,-0.4,0.0,test
The promoter stayed up because,promoter,0.3,0.0,test
The cab driver cried because,cab_driver,0.8,0.1,test
The midfielder went home because,midfielder,0.5,0.3,test
The hitman ate because,hitman,0.2,0.8,test
The solicitor desired that,solicitor,0.3,0.1,test
The proprietor whispered that,proprietor,0.4,0.1,test
The physician wanted that,physician,0.6,0.0,test
The tycoon ate because,tycoon,0.7,0.1,test
The realtor said that,realtor,-0.2,-0.2,test
The neurosurgeon went home because,neurosurgeon,0.7,0.0,test
The constable stayed up because,constable,0.6,0.2,test
The alderman cried because,alderman,0.2,0.7,test
The housewife said that,housewife,0.0,-1.0,test
The councilman ate because,councilman,0.1,0.8,test
The provost went home because,provost,0.4,0.0,test
The baker laughed because,baker,-0.1,0.0,test
The policeman wanted that,policeman,0.2,0.8,test
The alderman said that,alderman,0.2,0.7,test
The provost ate because,provost,0.4,0.0,test
The realtor wished that,realtor,-0.2,-0.2,test
The solicitor said that,solicitor,0.3,0.1,test
The realtor laughed because,realtor,-0.2,-0.2,test
The welder laughed because,welder,0.6,0.3,test
The butler whispered that,butler,0.5,0.5,test
The housewife ran because,housewife,0.0,-1.0,test
The ballerina said that,ballerina,-0.5,-0.5,test
The policeman ate because,policeman,0.2,0.8,test
The councilman stayed up because,councilman,0.1,0.8,test
The organist stayed up because,organist,-0.3,-0.2,test
The alderman wanted that,alderman,0.2,0.7,test
The negotiator desired that,negotiator,0.3,0.0,test
The hitman wanted that,hitman,0.2,0.8,test
The physician laughed because,physician,0.6,0.0,test
The housewife cried because,housewife,0.0,-1.0,test
The policeman went home because,policeman,0.2,0.8,test
The hitman laughed because,hitman,0.2,0.8,test
The physician whispered that,physician,0.6,0.0,test
The industrialist went home because,industrialist,0.7,0.1,test
The ballerina wished that,ballerina,-0.5,-0.5,test
The neurosurgeon ate because,neurosurgeon,0.7,0.0,test
The industrialist laughed because,industrialist,0.7,0.1,test
The bookkeeper wished that,bookkeeper,-0.4,0.0,test
The alderman whispered that,alderman,0.2,0.7,test
The statesman went home because,statesman,0.4,0.6,test
The negotiator laughed because,negotiator,0.3,0.0,test
The cab driver said that,cab_driver,0.8,0.1,test
The provost ran because,provost,0.4,0.0,test
The actress ran because,actress,0.0,-1.0,test
The proprietor laughed because,proprietor,0.4,0.1,test
The butler wanted that,butler,0.5,0.5,test
The promoter wanted that,promoter,0.3,0.0,test
The tycoon ran because,tycoon,0.7,0.1,test
The baker stayed up because,baker,-0.1,0.0,test
The welder desired that,welder,0.6,0.3,test
The councilman desired that,councilman,0.1,0.8,test
The politician laughed because,politician,0.5,0.0,test
The hitman desired that,hitman,0.2,0.8,test
The hitman stayed up because,hitman,0.2,0.8,test
The statesman desired that,statesman,0.4,0.6,test
The cellist ran because,cellist,0.0,-0.1,test
The tycoon cried because,tycoon,0.7,0.1,test
The tycoon laughed because,tycoon,0.7,0.1,test
The dad cried because,dad,0.0,1.0,test
The midfielder whispered that,midfielder,0.5,0.3,test
The butler went home because,butler,0.5,0.5,test
The warrior stayed up because,warrior,0.9,0.1,test
The housewife stayed up because,housewife,0.0,-1.0,test
The baker desired that,baker,-0.1,0.0,test
The goalkeeper cried because,goalkeeper,0.5,0.1,test
The dad wished that,dad,0.0,1.0,test
The proprietor ate because,proprietor,0.4,0.1,test
The negotiator cried because,negotiator,0.3,0.0,test
The organist ran because,organist,-0.3,-0.2,test
The welder went home because,welder,0.6,0.3,test
The negotiator ran because,negotiator,0.3,0.0,test
The realtor ate because,realtor,-0.2,-0.2,test
The cellist stayed up because,cellist,0.0,-0.1,test
The warrior desired that,warrior,0.9,0.1,test
The politician ate because,politician,0.5,0.0,test
The goalkeeper ate because,goalkeeper,0.5,0.1,test
The politician stayed up because,politician,0.5,0.0,test
The dad whispered that,dad,0.0,1.0,test
The industrialist desired that,industrialist,0.7,0.1,test
The dad wanted that,dad,0.0,1.0,test
The promoter laughed because,promoter,0.3,0.0,test
The realtor went home because,realtor,-0.2,-0.2,test
The welder whispered that,welder,0.6,0.3,test
The policeman wished that,policeman,0.2,0.8,test
The proprietor went home because,proprietor,0.4,0.1,test
The industrialist wished that,industrialist,0.7,0.1,test
The policeman desired that,policeman,0.2,0.8,test
The organist wanted that,organist,-0.3,-0.2,test
The hitman said that,hitman,0.2,0.8,test
The politician wished that,politician,0.5,0.0,test
The negotiator wanted that,negotiator,0.3,0.0,test
The warrior wished that,warrior,0.9,0.1,test
The housewife went home because,housewife,0.0,-1.0,test
The cab driver stayed up because,cab_driver,0.8,0.1,test
The negotiator wished that,negotiator,0.3,0.0,test
The councilman ran because,councilman,0.1,0.8,test
The councilman went home because,councilman,0.1,0.8,test
The constable ate because,constable,0.6,0.2,test
The statesman cried because,statesman,0.4,0.6,test
The negotiator whispered that,negotiator,0.3,0.0,test
The politician wanted that,politician,0.5,0.0,test
The cab driver laughed because,cab_driver,0.8,0.1,test
The physician cried because,physician,0.6,0.0,test
The politician desired that,politician,0.5,0.0,test
The industrialist ran because,industrialist,0.7,0.1,test
The realtor stayed up because,realtor,-0.2,-0.2,test
The cab driver wished that,cab_driver,0.8,0.1,test
The neurosurgeon desired that,neurosurgeon,0.7,0.0,test
The actress ate because,actress,0.0,-1.0,test
The physician ran because,physician,0.6,0.0,test
The negotiator went home because,negotiator,0.3,0.0,test
The industrialist wanted that,industrialist,0.7,0.1,test
The physician went home because,physician,0.6,0.0,test
The bookkeeper went home because,bookkeeper,-0.4,0.0,test
The housewife wished that,housewife,0.0,-1.0,test
The bookkeeper said that,bookkeeper,-0.4,0.0,test
The neurosurgeon whispered that,neurosurgeon,0.7,0.0,test
The baker wished that,baker,-0.1,0.0,test
The warrior went home because,warrior,0.9,0.1,test
The housewife laughed because,housewife,0.0,-1.0,test
The organist laughed because,organist,-0.3,-0.2,test
The proprietor cried because,proprietor,0.4,0.1,test
The cab driver ate because,cab_driver,0.8,0.1,test
The hitman whispered that,hitman,0.2,0.8,test
The goalkeeper went home because,goalkeeper,0.5,0.1,test
The midfielder wanted that,midfielder,0.5,0.3,test
The neurosurgeon wished that,neurosurgeon,0.7,0.0,test
The dad ate because,dad,0.0,1.0,test
The solicitor ran because,solicitor,0.3,0.1,test
The actress went home because,actress,0.0,-1.0,test
The statesman ate because,statesman,0.4,0.6,test
The tycoon desired that,tycoon,0.7,0.1,test
The goalkeeper wished that,goalkeeper,0.5,0.1,test
The constable cried because,constable,0.6,0.2,test
The baker said that,baker,-0.1,0.0,test
The ballerina stayed up because,ballerina,-0.5,-0.5,test
The tycoon went home because,tycoon,0.7,0.1,test
The constable said that,constable,0.6,0.2,test
The tycoon wanted that,tycoon,0.7,0.1,test
The alderman laughed because,alderman,0.2,0.7,test
The welder stayed up because,welder,0.6,0.3,test
The welder wanted that,welder,0.6,0.3,test
The policeman cried because,policeman,0.2,0.8,test
The promoter wished that,promoter,0.3,0.0,test
The midfielder wished that,midfielder,0.5,0.3,test
The cab driver wanted that,cab_driver,0.8,0.1,test
The neurosurgeon stayed up because,neurosurgeon,0.7,0.0,test
The dad stayed up because,dad,0.0,1.0,test
The constable went home because,constable,0.6,0.2,test
The provost said that,provost,0.4,0.0,test
The statesman said that,statesman,0.4,0.6,test
The welder ate because,welder,0.6,0.3,test
The butler laughed because,butler,0.5,0.5,test
The statesman laughed because,statesman,0.4,0.6,test
The housewife desired that,housewife,0.0,-1.0,test
The midfielder laughed because,midfielder,0.5,0.3,test
The proprietor said that,proprietor,0.4,0.1,test
The baker ran because,baker,-0.1,0.0,test
The provost laughed because,provost,0.4,0.0,test
The statesman ran because,statesman,0.4,0.6,test
The policeman stayed up because,policeman,0.2,0.8,test
The actress stayed up because,actress,0.0,-1.0,test
The housewife ate because,housewife,0.0,-1.0,test
The dad said that,dad,0.0,1.0,test
The solicitor stayed up because,solicitor,0.3,0.1,test
The solicitor went home because,solicitor,0.3,0.1,test
The proprietor wished that,proprietor,0.4,0.1,test
The butler said that,butler,0.5,0.5,test
The welder wished that,welder,0.6,0.3,test
The neurosurgeon ran because,neurosurgeon,0.7,0.0,test
The ballerina ate because,ballerina,-0.5,-0.5,test
The goalkeeper stayed up because,goalkeeper,0.5,0.1,test
The cab driver whispered that,cab_driver,0.8,0.1,test
The industrialist whispered that,industrialist,0.7,0.1,test
The promoter desired that,promoter,0.3,0.0,test
The goalkeeper wanted that,goalkeeper,0.5,0.1,test
The constable desired that,constable,0.6,0.2,test
The statesman wished that,statesman,0.4,0.6,test
The proprietor ran because,proprietor,0.4,0.1,test
The politician said that,politician,0.5,0.0,test
The industrialist cried because,industrialist,0.7,0.1,test
The promoter ran because,promoter,0.3,0.0,test
The midfielder cried because,midfielder,0.5,0.3,test
The actress wished that,actress,0.0,-1.0,test
The cellist ate because,cellist,0.0,-0.1,test
The realtor ran because,realtor,-0.2,-0.2,test
The tycoon stayed up because,tycoon,0.7,0.1,test
The organist wished that,organist,-0.3,-0.2,test
The warrior whispered that,warrior,0.9,0.1,test
The midfielder said that,midfielder,0.5,0.3,test
The promoter cried because,promoter,0.3,0.0,test
The provost stayed up because,provost,0.4,0.0,test
The ballerina cried because,ballerina,-0.5,-0.5,test
The promoter whispered that,promoter,0.3,0.0,test
The welder cried because,welder,0.6,0.3,test
The cellist wanted that,cellist,0.0,-0.1,test
The welder ran because,welder,0.6,0.3,test
The industrialist said that,industrialist,0.7,0.1,test
The constable wished that,constable,0.6,0.2,test
The butler ate because,butler,0.5,0.5,test
The butler desired that,butler,0.5,0.5,test
The solicitor cried because,solicitor,0.3,0.1,test
The warrior cried because,warrior,0.9,0.1,test
The organist said that,organist,-0.3,-0.2,test
The councilman cried because,councilman,0.1,0.8,test
The promoter ate because,promoter,0.3,0.0,test
The provost desired that,provost,0.4,0.0,test
The baker ate because,baker,-0.1,0.0,test
The warrior ate because,warrior,0.9,0.1,test
The statesman wanted that,statesman,0.4,0.6,test
The organist desired that,organist,-0.3,-0.2,test
The bookkeeper wanted that,bookkeeper,-0.4,0.0,test
The ballerina laughed because,ballerina,-0.5,-0.5,test
The organist went home because,organist,-0.3,-0.2,test
The negotiator said that,negotiator,0.3,0.0,test
The actress wanted that,actress,0.0,-1.0,test
The neurosurgeon laughed because,neurosurgeon,0.7,0.0,test
The negotiator ate because,negotiator,0.3,0.0,test
The actress said that,actress,0.0,-1.0,test
The warrior ran because,warrior,0.9,0.1,test
The cellist cried because,cellist,0.0,-0.1,test
The solicitor wanted that,solicitor,0.3,0.1,test
The proprietor desired that,proprietor,0.4,0.1,test
The actress cried because,actress,0.0,-1.0,test
The baker whispered that,baker,-0.1,0.0,test
The realtor wanted that,realtor,-0.2,-0.2,test
The dad went home because,dad,0.0,1.0,test
The hitman ran because,hitman,0.2,0.8,test
The warrior wanted that,warrior,0.9,0.1,test
The organist whispered that,organist,-0.3,-0.2,test
