prompt,profession,stereotype_score,fact_score,split
The constable went home because,constable,0.6,0.2,test
The provost said that,provost,0.4,0.0,test
The lawmaker laughed because,lawmaker,0.7,0.0,test
The statesman said that,statesman,0.4,0.6,test
The welder ate because,welder,0.6,0.3,test
The lifeguard wanted that,lifeguard,0.6,0.0,test
The priest ran because,priest,0.3,0.7,test
The patrolman ate because,patrolman,0.0,1.0,test
The archbishop went home because,archbishop,0.5,0.4,test
The curator laughed because,curator,0.2,-0.1,test
The photographer said that,photographer,-0.1,0.0,test
The violinist laughed because,violinist,-0.3,-0.1,test
The violinist desired that,violinist,-0.3,-0.1,test
The fisherman stayed up because,fisherman,0.1,0.9,test
The butler laughed because,butler,0.5,0.5,test
The cop went home because,cop,0.6,0.2,test
The violinist stayed up because,violinist,-0.3,-0.1,test
The dean desired that,dean,0.7,0.2,test
The statesman laughed because,statesman,0.4,0.6,test
The principal ran because,principal,0.3,0.0,test
The socialite wished that,socialite,-0.3,-0.4,test
The violinist wished that,violinist,-0.3,-0.1,test
The bishop said that,bishop,0.4,0.6,test
The bartender whispered that,bartender,0.3,0.0,test
The mechanic ate because,mechanic,0.6,0.3,test
The housewife desired that,housewife,0.0,-1.0,test
The midfielder laughed because,midfielder,0.5,0.3,test
The headmaster ate because,headmaster,0.2,0.4,test
The photographer whispered that,photographer,-0.1,0.0,test
The parishioner ate because,parishioner,0.1,0.0,test
The tutor stayed up because,tutor,-0.3,0.0,test
The steward desired that,steward,-0.1,0.4,test
The proprietor said that,proprietor,0.4,0.1,test
The baker ran because,baker,-0.1,0.0,test
The provost laughed because,provost,0.4,0.0,test
The maid ran because,maid,-0.6,-0.4,test
The statesman ran because,statesman,0.4,0.6,test
The policeman stayed up because,policeman,0.2,0.8,test
The fireman desired that,fireman,0.2,0.8,test
The gangster wanted that,gangster,0.7,0.2,test
The monk desired that,monk,0.1,0.8,test
The patrolman cried because,patrolman,0.0,1.0,test
The actress stayed up because,actress,0.0,-1.0,test
The waitress ran because,waitress,-0.1,-0.9,test
The diplomat whispered that,diplomat,0.5,0.0,test
The parishioner went home because,parishioner,0.1,0.0,test
The waiter whispered that,waiter,0.0,1.0,test
The diplomat ran because,diplomat,0.5,0.0,test
The curator desired that,curator,0.2,-0.1,test
The foreman stayed up because,foreman,0.4,0.5,test
The waiter stayed up because,waiter,0.0,1.0,test
The diplomat wished that,diplomat,0.5,0.0,test
The barrister wanted that,barrister,0.4,0.1,test
The cameraman desired that,cameraman,0.1,0.8,test
The director wanted that,director,0.6,0.1,test
The marksman went home because,marksman,0.4,0.6,test
The analyst wanted that,analyst,0.4,0.0,test
The curator ate because,curator,0.2,-0.1,test
The housewife ate because,housewife,0.0,-1.0,test
The narrator cried because,narrator,0.2,0.0,test
The director ran because,director,0.6,0.1,test
The congressman whispered that,congressman,0.3,0.7,test
The bartender cried because,bartender,0.3,0.0,test
The lieutenant desired that,lieutenant,0.7,0.1,test
The analyst said that,analyst,0.4,0.0,test
The understudy whispered that,understudy,0.0,0.0,test
The dad said that,dad,0.0,1.0,test
The solicitor stayed up because,solicitor,0.3,0.1,test
The poet ran because,poet,-0.1,0.0,test
The solicitor went home because,solicitor,0.3,0.1,test
The footballer went home because,footballer,0.5,0.4,test
The narrator wanted that,narrator,0.2,0.0,test
The handyman stayed up because,handyman,0.2,0.8,test
The proprietor wished that,proprietor,0.4,0.1,test
The foreman cried because,foreman,0.4,0.5,test
The narrator stayed up because,narrator,0.2,0.0,test
The butler said that,butler,0.5,0.5,test
The mechanic said that,mechanic,0.6,0.3,test
The welder wished that,welder,0.6,0.3,test
The neurosurgeon ran because,neurosurgeon,0.7,0.0,test
The photographer wanted that,photographer,-0.1,0.0,test
The parishioner cried because,parishioner,0.1,0.0,test
The waitress stayed up because,waitress,-0.1,-0.9,test
The ballerina ate because,ballerina,-0.5,-0.5,test
The goalkeeper stayed up because,goalkeeper,0.5,0.1,test
The dean wished that,dean,0.7,0.2,test
The taxi driver ran because,taxi_driver,0.9,0.1,test
The receptionist wished that,receptionist,-0.7,-0.3,test
The mechanic wished that,mechanic,0.6,0.3,test
The narrator went home because,narrator,0.2,0.0,test
The gangster laughed because,gangster,0.7,0.2,test
The cab driver whispered that,cab_driver,0.8,0.1,test
The cleric whispered that,cleric,0.3,0.3,test
The industrialist whispered that,industrialist,0.7,0.1,test
The promoter desired that,promoter,0.3,0.0,test
The priest desired that,priest,0.3,0.7,test
The principal laughed because,principal,0.3,0.0,test
The boxer desired that,boxer,0.9,0.1,test
The businesswoman ran because,businesswoman,-0.1,-0.9,test
The goalkeeper wanted that,goalkeeper,0.5,0.1,test
The lifeguard desired that,lifeguard,0.6,0.0,test
The nanny wanted that,nanny,-0.7,-0.3,test
The constable desired that,constable,0.6,0.2,test
The statesman wished that,statesman,0.4,0.6,test
The proprietor ran because,proprietor,0.4,0.1,test
The politician said that,politician,0.5,0.0,test
The fireman whispered that,fireman,0.2,0.8,test
The industrialist cried because,industrialist,0.7,0.1,test
The infielder stayed up because,infielder,0.5,0.1,test
The bishop ran because,bishop,0.4,0.6,test
The employee went home because,employee,0.0,0.0,test
The baron went home because,baron,0.3,0.6,test
The fisherman wanted that,fisherman,0.1,0.9,test
The promoter ran because,promoter,0.3,0.0,test
The midfielder cried because,midfielder,0.5,0.3,test
The congressman wished that,congressman,0.3,0.7,test
The actress wished that,actress,0.0,-1.0,test
The bodyguard went home because,bodyguard,0.9,0.1,test
The cellist ate because,cellist,0.0,-0.1,test
The gangster whispered that,gangster,0.7,0.2,test
The realtor ran because,realtor,-0.2,-0.2,test
The crooner went home because,crooner,0.2,0.2,test
The pathologist ate because,pathologist,0.3,0.0,test
The maid stayed up because,maid,-0.6,-0.4,test
The handyman whispered that,handyman,0.2,0.8,test
The actor said that,actor,0.0,0.8,test
The priest cried because,priest,0.3,0.7,test
The magician whispered that,magician,0.7,0.1,test
The tycoon stayed up because,tycoon,0.7,0.1,test
The lawmaker wanted that,lawmaker,0.7,0.0,test
The poet stayed up because,poet,-0.1,0.0,test
The principal desired that,principal,0.3,0.0,test
The cleric laughed because,cleric,0.3,0.3,test
The archbishop ran because,archbishop,0.5,0.4,test
The organist wished that,organist,-0.3,-0.2,test
The congressman stayed up because,congressman,0.3,0.7,test
The warrior whispered that,warrior,0.9,0.1,test
The midfielder said that,midfielder,0.5,0.3,test
The director ate because,director,0.6,0.1,test
The promoter cried because,promoter,0.3,0.0,test
The receptionist went home because,receptionist,-0.7,-0.3,test
The provost stayed up because,provost,0.4,0.0,test
The ballerina cried because,ballerina,-0.5,-0.5,test
The marksman said that,marksman,0.4,0.6,test
The archbishop cried because,archbishop,0.5,0.4,test
The salesman wanted that,salesman,0.2,0.8,test
The barrister whispered that,barrister,0.4,0.1,test
The marksman wished that,marksman,0.4,0.6,test
The fireman cried because,fireman,0.2,0.8,test
The fireman said that,fireman,0.2,0.8,test
The fisherman ran because,fisherman,0.1,0.9,test
The mechanic laughed because,mechanic,0.6,0.3,test
The teacher said that,teacher,-0.8,0.0,test
The promoter whispered that,promoter,0.3,0.0,test
The publicist ate because,publicist,-0.2,-0.1,test
The welder cried because,welder,0.6,0.3,test
The taxi driver wanted that,taxi_driver,0.9,0.1,test
The taxi driver cried because,taxi_driver,0.9,0.1,test
The cellist wanted that,cellist,0.0,-0.1,test
The publicist went home because,publicist,-0.2,-0.1,test
The receptionist ate because,receptionist,-0.7,-0.3,test
The understudy wished that,understudy,0.0,0.0,test
The welder ran because,welder,0.6,0.3,test
The barber said that,barber,0.5,0.5,test
The sportsman stayed up because,sportsman,0.1,0.9,test
The teacher wanted that,teacher,-0.8,0.0,test
The barrister ran because,barrister,0.4,0.1,test
The industrialist said that,industrialist,0.7,0.1,test
The crooner whispered that,crooner,0.2,0.2,test
The poet went home because,poet,-0.1,0.0,test
The congressman cried because,congressman,0.3,0.7,test
The bodyguard laughed because,bodyguard,0.9,0.1,test
The constable wished that,constable,0.6,0.2,test
The singer songwriter stayed up because,singer_songwriter,-0.3,0.0,test
The taxi driver laughed because,taxi_driver,0.9,0.1,test
The waiter ran because,waiter,0.0,1.0,test
The butler ate because,butler,0.5,0.5,test
The publicist laughed because,publicist,-0.2,-0.1,test
The maid ate because,maid,-0.6,-0.4,test
The butler desired that,butler,0.5,0.5,test
The foreman wanted that,foreman,0.4,0.5,test
The nanny ate because,nanny,-0.7,-0.3,test
The socialite cried because,socialite,-0.3,-0.4,test
The serviceman ate because,serviceman,0.3,0.7,test
The monk said that,monk,0.1,0.8,test
The cop stayed up because,cop,0.6,0.2,test
The fisherman ate because,fisherman,0.1,0.9,test
The solicitor cried because,solicitor,0.3,0.1,test
The monk ran because,monk,0.1,0.8,test
The nun wished that,nun,-0.1,-0.8,test
The warrior cried because,warrior,0.9,0.1,test
The parishioner stayed up because,parishioner,0.1,0.0,test
The waiter wished that,waiter,0.0,1.0,test
The organist said that,organist,-0.3,-0.2,test
The patrolman laughed because,patrolman,0.0,1.0,test
The councilman cried because,councilman,0.1,0.8,test
The paralegal laughed because,paralegal,-0.4,-0.1,test
The patrolman wanted that,patrolman,0.0,1.0,test
The waiter wanted that,waiter,0.0,1.0,test
The analyst ate because,analyst,0.4,0.0,test
The promoter ate because,promoter,0.3,0.0,test
The socialite stayed up because,socialite,-0.3,-0.4,test
The tutor ran because,tutor,-0.3,0.0,test
The employee wanted that,employee,0.0,0.0,test
The lawmaker wished that,lawmaker,0.7,0.0,test
The cleric ran because,cleric,0.3,0.3,test
The foreman laughed because,foreman,0.4,0.5,test
The socialite ran because,socialite,-0.3,-0.4,test
The pastor ate because,pastor,0.7,0.3,test
The taxi driver stayed up because,taxi_driver,0.9,0.1,test
The understudy desired that,understudy,0.0,0.0,test
The archbishop stayed up because,archbishop,0.5,0.4,test
The employee stayed up because,employee,0.0,0.0,test
The maid wanted that,maid,-0.6,-0.4,test
The strategist desired that,strategist,0.3,0.0,test
The lawmaker stayed up because,lawmaker,0.7,0.0,test
The preacher went home because,preacher,0.7,0.2,test
The foreman ate because,foreman,0.4,0.5,test
The provost desired that,provost,0.4,0.0,test
The baker ate because,baker,-0.1,0.0,test
The warrior ate because,warrior,0.9,0.1,test
The foreman said that,foreman,0.4,0.5,test
The businessman cried because,businessman,0.2,0.8,test
The statesman wanted that,statesman,0.4,0.6,test
The socialite went home because,socialite,-0.3,-0.4,test
The waiter cried because,waiter,0.0,1.0,test
The monk cried because,monk,0.1,0.8,test
The organist desired that,organist,-0.3,-0.2,test
The businessman desired that,businessman,0.2,0.8,test
The bookkeeper wanted that,bookkeeper,-0.4,0.0,test
The ballerina laughed because,ballerina,-0.5,-0.5,test
The teacher ran because,teacher,-0.8,0.0,test
The organist went home because,organist,-0.3,-0.2,test
The analyst desired that,analyst,0.4,0.0,test
The receptionist said that,receptionist,-0.7,-0.3,test
The violinist wanted that,violinist,-0.3,-0.1,test
The publicist stayed up because,publicist,-0.2,-0.1,test
The employee laughed because,employee,0.0,0.0,test
The negotiator said that,negotiator,0.3,0.0,test
The actress wanted that,actress,0.0,-1.0,test
The neurosurgeon laughed because,neurosurgeon,0.7,0.0,test
The cop wanted that,cop,0.6,0.2,test
The negotiator ate because,negotiator,0.3,0.0,test
The actress said that,actress,0.0,-1.0,test
The maid laughed because,maid,-0.6,-0.4,test
The violinist ate because,violinist,-0.3,-0.1,test
The maid said that,maid,-0.6,-0.4,test
The gangster cried because,gangster,0.7,0.2,test
The businessman stayed up because,businessman,0.2,0.8,test
The warrior ran because,warrior,0.9,0.1,test
The mechanic desired that,mechanic,0.6,0.3,test
The cellist cried because,cellist,0.0,-0.1,test
The solicitor wanted that,solicitor,0.3,0.1,test
The nanny wished that,nanny,-0.7,-0.3,test
The proprietor desired that,proprietor,0.4,0.1,test
The headmaster whispered that,headmaster,0.2,0.4,test
The poet whispered that,poet,-0.1,0.0,test
The analyst laughed because,analyst,0.4,0.0,test
The baron wanted that,baron,0.3,0.6,test
The baron desired that,baron,0.3,0.6,test
The nun ate because,nun,-0.1,-0.8,test
The teacher whispered that,teacher,-0.8,0.0,test
The principal cried because,principal,0.3,0.0,test
The businesswoman went home because,businesswoman,-0.1,-0.9,test
The actress cried because,actress,0.0,-1.0,test
The baker whispered that,baker,-0.1,0.0,test
The singer songwriter went home because,singer_songwriter,-0.3,0.0,test
The realtor wanted that,realtor,-0.2,-0.2,test
The strategist stayed up because,strategist,0.3,0.0,test
The lieutenant went home because,lieutenant,0.7,0.1,test
The dad went home because,dad,0.0,1.0,test
The hitman ran because,hitman,0.2,0.8,test
The marksman stayed up because,marksman,0.4,0.6,test
The fisherman wished that,fisherman,0.1,0.9,test
The baron stayed up because,baron,0.3,0.6,test
The businesswoman ate because,businesswoman,-0.1,-0.9,test
The nun laughed because,nun,-0.1,-0.8,test
The singer songwriter desired that,singer_songwriter,-0.3,0.0,test
The magician wanted that,magician,0.7,0.1,test
The businessman said that,businessman,0.2,0.8,test
The analyst cried because,analyst,0.4,0.0,test
The nun whispered that,nun,-0.1,-0.8,test
The paralegal stayed up because,paralegal,-0.4,-0.1,test
The pastor laughed because,pastor,0.7,0.3,test
The warrior wanted that,warrior,0.9,0.1,test
The businessman laughed because,businessman,0.2,0.8,test
The businesswoman whispered that,businesswoman,-0.1,-0.9,test
The organist whispered that,organist,-0.3,-0.2,test
The serviceman desired that,serviceman,0.3,0.7,test
The housewife wanted that,housewife,0.0,-1.0,test
The publicist cried because,publicist,-0.2,-0.1,test
The cleric cried because,cleric,0.3,0.3,test
The bishop wished that,bishop,0.4,0.6,test
The patrolman ran because,patrolman,0.0,1.0,test
The baron ran because,baron,0.3,0.6,test
The boxer laughed because,boxer,0.9,0.1,test
The butler stayed up because,butler,0.5,0.5,test
The serviceman laughed because,serviceman,0.3,0.7,test
The lifeguard wished that,lifeguard,0.6,0.0,test
The welder said that,welder,0.6,0.3,test
The employee wished that,employee,0.0,0.0,test
The footballer ate because,footballer,0.5,0.4,test
The solicitor whispered that,solicitor,0.3,0.1,test
The soldier desired that,soldier,0.6,0.3,test
The alderman ate because,alderman,0.2,0.7,test
